从旷视到原力灵机，唐文斌的第二次创业
【晚点聊 LateTalk】
[唐文斌] 就是脑子清醒的去看待

[唐文斌] 这些所有的这个问题

[主持人] 如果巨声模型的性能

[主持人] 进展的速度

[主持人] 不如你预期快的话

[主持人] 你觉得可能会是

[主持人] 因为什么原因

[唐文斌] 有可能是数据的原因

[唐文斌] 也有可能是说

[唐文斌] 今天模型的这个结构上

[唐文斌] 可能就是需要有一些

[唐文斌] 这种这种新的这种结构

[唐文斌] 对吧

[唐文斌] 那

[唐文斌] 我觉得

[唐文斌] 但我相信是说

[唐文斌] 有这么多的资金

[唐文斌] 和这么多的人涌进来

[唐文斌] 我认为这里面的这个发展

[唐文斌] 还是会比较

[唐文斌] 这个比较好

[主持人] 如果说信心进入相对低谷期

[主持人] 你们有什么提前的准备吗

[主持人] 有什么plan B吗

[唐文斌] 我觉得一方面

[唐文斌] 我觉得就是还是得要

[唐文斌] 先准备好足够多的干粮

[唐文斌] 对吧

[唐文斌] 这是我觉得这个

[唐文斌] 也是很多巨声公司

[唐文斌] 其实今天其实在做的事情

[唐文斌] 对吧

[主持人] 现在确实

[主持人] 头部的公司融资钱非常多

[唐文斌] 还是但要

[唐文斌] 你要先充足

[唐文斌] 然后第二的话呢

[唐文斌] 我觉得就是说

[唐文斌] 还是就是

[唐文斌] 就是

[唐文斌] 就是

[唐文斌] 显得在你自己

[唐文斌] 真正信的这个事情上

[唐文斌] 然后就是

[唐文斌] 所以就是即便你单要多

[唐文斌] 他也经不起

[唐文斌] 这个曾经也融过很多钱

[唐文斌] 对吧

[唐文斌] 那其实也是经不起

[唐文斌] 就是你分散式的去开枪的

[唐文斌] 但就是还是要专注在一个

[唐文斌] 一个真正believe

[唐文斌] 和真正想batt的这个地方

[唐文斌] 我觉得专注特别重要

[唐文斌] 所以这是这是第二

[唐文斌] 然后第三呢

[唐文斌] 就是说

[唐文斌] 如果是说

[唐文斌] 那技术上

[唐文斌] 可能会有需要一段时间的

[唐文斌] 这个摸索期

[唐文斌] 那我觉得我们就和行业

[唐文斌] 一起去摸索

[唐文斌] 再你有两个

[唐文斌] 是且有业务的

[唐文斌] 这样的一个情况下

[唐文斌] 我认为是说是可以

[唐文斌] 就是让大家度过这段周期

[唐文斌] 但我现在

[唐文斌] 我是非常相信是说

[唐文斌] 现在的这一波的这个技术变革

[唐文斌] 是能够走向这个

[唐文斌] 这个通用机器的这个状况的

[主持人] 因为你之前也经历过

[主持人] 就是整个创业过程中的

[主持人] 一些起伏和行业进入低谷

[主持人] 你可以描述一下

[主持人] 就是进入低谷

[主持人] 是一个什么状态吗

[主持人] 心理上的

[主持人] 然后整个团队氛围上的

[唐文斌] 我觉得我们整个团队

[唐文斌] 感觉心理上其实

[唐文斌] 倒没有什么太大的变化

[唐文斌] 因为我们自己内心中想

[唐文斌] 就believe对那件事情

[唐文斌] 其实非常的一致

[唐文斌] 就是我们并没有

[唐文斌] 就是跟着什么市场的情绪说

[唐文斌] 我们这个时候我们很high

[唐文斌] 那个时候我们很down

[唐文斌] 其实并没有

[唐文斌] 我觉得主要还是这种资本市场上的

[唐文斌] 这样的一种感受

[唐文斌] 就是说你在那个时间点的时候

[唐文斌] 融资会很难融

[唐文斌] 然后矿市其实历史上

[唐文斌] 有几次融资

[唐文斌] 其实都是发生在一个低谷期

[唐文斌] 整个的融资其实是比较挣扎

[唐文斌] 这个东西就是说

[唐文斌] 也是一个教训

[唐文斌] 就是说我们怎么能够在

[唐文斌] 在好的情绪和合适的时间

[唐文斌] 能够储备足够的弹药

[唐文斌] 对吧

[唐文斌] 但同时我们又能够比较专注的

[唐文斌] 把弹药是打在我们

[唐文斌] 真正believe的这个事情上

[唐文斌] 而不是去开三弹枪

[唐文斌] 对吧

[唐文斌] 的这样的一个方式

[唐文斌] 然后从团队的角度来讲

[唐文斌] 我觉得就是说

[唐文斌] 如果你自己内心是真正

[唐文斌] 相信和坚定的

[唐文斌] 我认为没有什么变化

[唐文斌] 因为我们做的事情

[唐文斌] 其实还是那些

[唐文斌] 还是那些事情

[主持人] 在成立原力之后

[主持人] 你们曾经

[主持人] 对什么事情

[主持人] c note就是拒绝做什么事情

[主持人] 就你说要专注

[主持人] 不要去开枪太分散

[唐文斌] 我觉得我们挺多的

[唐文斌] 比如说

[唐文斌] 我们对于比如说表演类的东西

[唐文斌] 我们就是c note

[主持人] 有人找过你们

[主持人] 还是你们自己讨论过

[主持人] 要不要做这个

[唐文斌] 对

[唐文斌] 也有人找过我们

[唐文斌] 我们也有很多的合作伙伴和客户

[唐文斌] 其实他是有这个需求的

[唐文斌] 但我们觉得这个

[唐文斌] 跟我们想去打造有用的机器人

[唐文斌] 就是情绪价值也是有用的

[唐文斌] 我并没有这个

[唐文斌] 这个风机

[唐文斌] 这个方向

[唐文斌] 就是说

[唐文斌] 但只是跟我们选择的

[唐文斌] 方向其实不太一样

[唐文斌] 我们真正想去追求的

[唐文斌] 就是说

[唐文斌] 真正能够让机器人

[唐文斌] 能够作为一个生产力

[唐文斌] 能够是

[唐文斌] 我认为这是真正最大的

[唐文斌] 这个需求和市场

[主持人] 数家公司都花了

[主持人] 大几千万到一亿

[主持人] 来上春晚参加表演

[主持人] 其中有一些

[主持人] 其实不是主打表演

[主持人] 这个方向

[唐文斌] 对

[主持人] 你觉得这算分散开枪吗

[唐文斌] 你觉得

[唐文斌] 这个每一家上春晚

[唐文斌] 都达到了效果吗

[主持人] 你们当时讨论过

[主持人] 要不要上春晚吗

[唐文斌] 我觉得我们不会

[唐文斌] 因为我们现在走的

[唐文斌] 其实不是一个表演性的路线

[唐文斌] 所以那你春晚上的

[唐文斌] 其实它大部分

[唐文斌] 还是走的是表演性

[唐文斌] 对吧

[主持人] 这是你拒绝的一个事情

[主持人] 没有去做表演性的

[主持人] 这样一个场景

[唐文斌] 是

[主持人] 还有吗

[唐文斌] 还有

[唐文斌] 比如说跟汽车相关

[唐文斌] 跟汽车产线相关的一些场景

[唐文斌] 对

[唐文斌] 因为我们有很多

[唐文斌] 跟汽车产业链上的一些朋友

[唐文斌] 对吧

[主持人] 包括千里之驾

[主持人] 其实他自己和

[唐文斌] 对千里本身自己

[唐文斌] 也是有汽车厂

[唐文斌] 对

[唐文斌] 但我认为就是说

[唐文斌] 其实汽车的场景

[唐文斌] 是非常的不适合

[唐文斌] 就是因为你想

[唐文斌] 它是一个高度错误不容忍

[唐文斌] 高度有节拍的场景

[唐文斌] 所以它两样东西

[唐文斌] 其实都是非常难的问题

[唐文斌] 那这个场景

[唐文斌] 虽然大家都觉得是说

[唐文斌] 汽车厂可能是最好的场景

[唐文斌] Tesla也在讲这个故事

[唐文斌] Figure也在讲

[唐文斌] 他跟宝马的合作

[唐文斌] 对

[唐文斌] 但我认为汽车厂

[唐文斌] 不是好场景

[主持人] 这个是因为你们曾经

[主持人] 在以前做物流机器人的业务的时候

[主持人] 你们就服务过一些汽车工厂

[主持人] 对

[唐文斌] 我们既服务过

[唐文斌] 同时我觉得就是很多东西

[唐文斌] 就判断要去现场看

[唐文斌] 我们想象中这个样子

[唐文斌] 它可能就是个pick and place

[唐文斌] 从这头拿起来

[唐文斌] 放到那头去

[唐文斌] 但你会发现说

[唐文斌] 它的包装形态

[唐文斌] 它的商品的形态

[唐文斌] 它的很多的这种辅材

[唐文斌] 它的位置的限制

[唐文斌] 一系列的这个东西

[唐文斌] 它的容器的限制

[唐文斌] 一系列的这个东西

[唐文斌] 最后跟你想象的

[唐文斌] 可能是完全不一样

[唐文斌] 所以我认为是说

[唐文斌] 还是得要有这种现场感

[唐文斌] 才能够对这些东西

[唐文斌] 能够有判断

[主持人] 你刚才总结了两个

[主持人] 去提前应对低谷的点

[主持人] 一个是说

[主持人] 还是要有足够的弹药

[主持人] 第二个是说

[主持人] 就是不要分心

[主持人] 要真的去把资源

[主持人] 投到自己相信的事情上面

[主持人] 这个和你们之前的一些

[主持人] 就我说矿事怎么样

[主持人] 一些什么经验教训

[主持人] 会有关系吗

[唐文斌] 是的

[唐文斌] 我觉得矿事原来

[唐文斌] 其实就做了挺多的事情

[唐文斌] 我觉得我们不够专注

[唐文斌] 所以其实使得我们原来

[唐文斌] 人才密度非常高

[唐文斌] 但我们依然被稀释了

[唐文斌] 就是因为我们做了太多的事情

[唐文斌] 你就说第一是说

[唐文斌] 有些我们大家

[唐文斌] 想要做的事情

[唐文斌] batter的这个方向

[唐文斌] 不太一样

[唐文斌] 这是主观的原因

[唐文斌] 也有一些客观的原因

[唐文斌] 是说我们做的

[唐文斌] 盈利性比较好的业务

[唐文斌] 但是它的市场规模

[唐文斌] 是比较有限的

[唐文斌] 所以就是在这里面

[唐文斌] 就是说这个形成了

[唐文斌] 变成了一个

[唐文斌] 加法的一个模式

[唐文斌] 但我认为加法的模式

[唐文斌] 其实一般来讲

[唐文斌] 都不会是好模式

[唐文斌] 就是我认为在商业上

[唐文斌] 就是A加B加C

[唐文斌] 基本上约等于maxABC

[唐文斌] 就是基本上约等于

[唐文斌] 那个取最大值

[唐文斌] 所以就是说

[唐文斌] 其实创业呢

[唐文斌] 我觉得就是还是要

[唐文斌] 能够batter在

[唐文斌] 你真正想要的

[唐文斌] 盈利性的那个事情上

[唐文斌] 然后要把这个事情

[唐文斌] 要make it happen

[唐文斌] 我认为是最重要的

[唐文斌] 就是如果我们

[唐文斌] 再来一次的话

[唐文斌] 我觉得我们应该

[唐文斌] 不会开那么多条方向

[唐文斌] 我觉得我们应该

[唐文斌] 更多的人集中力量

[唐文斌] 去干一两件事情

[主持人] 你觉得在上一轮

[主持人] 那些热潮里面

[主持人] 真的值得集中力量

[主持人] 干的一两件事情

[主持人] 是什么

[唐文斌] 我觉得可能每一件事情

[唐文斌] 可能都值得干

[唐文斌] 只是说我们每一件事情

[唐文斌] 都干的不足够深

[主持人] 比如说其实你们当时

[主持人] 有视觉相关的

[唐文斌] 有自动驾驶

[唐文斌] 有自动驾驶

[唐文斌] 有安防

[唐文斌] 有机器人

[唐文斌] 有机器人

[唐文斌] 对

[唐文斌] 然后我们也有一些

[唐文斌] 偏这种手机

[唐文斌] 这些场景的

[唐文斌] 我觉得可能每个场景

[唐文斌] 可能深入下去

[唐文斌] 可能都是一个

[唐文斌] 很大的公司

[唐文斌] 对

[唐文斌] 但是我们就把它

[唐文斌] 做成一个加法

[唐文斌] 当然也有一定的规模

[唐文斌] 也做的也还行

[唐文斌] 就是但我认为

[唐文斌] 还是分散了

[唐文斌] 太多的这个方向

[主持人] 对

[主持人] 你觉得最深智能行业

[主持人] 里面现在有什么

[主持人] 被忽视的真问题吗

[唐文斌] 被忽视的真问题

[唐文斌] 我想想

[唐文斌] 我觉得就是说

[唐文斌] 大家也不一定是叫

[唐文斌] 被忽视的真问题吧

[唐文斌] 我现在的真问题

[唐文斌] 很多

[唐文斌] 就是

[唐文斌] 我觉得今天从模型和场景

[唐文斌] 我认为这两个都是真问题

[唐文斌] 模型大家的水平

[唐文斌] 现在不是一个

[唐文斌] 巨神智能已经

[唐文斌] 接近可用了的状态

[唐文斌] 大家

[唐文斌] 比如说看到的那些视频

[唐文斌] Figure

[唐文斌] 你看到的那些视频

[唐文斌] 你看起来就已经非常酷

[唐文斌] 感觉都已经可以

[唐文斌] 进入家庭做保姆了

[唐文斌] 对吧

[主持人] 就Center Robotics

[唐文斌] 对

[唐文斌] 对对对

[唐文斌] 对不起

[唐文斌] 我不认为能做到

[唐文斌] 我不认为是说

[唐文斌] 现在机器人

[唐文斌] 已经达到了这个状态

[唐文斌] 能够进家庭做保姆

[唐文斌] 它可能就是

[唐文斌] 很多次失败里面的

[唐文斌] 其中一次成功

[唐文斌] 所以

[唐文斌] 就是

[唐文斌] 所以

[唐文斌] 显示

[唐文斌] 我觉得我们真的是

[唐文斌] 需要更客观的

[唐文斌] 去看待现在的

[唐文斌] 这个技术的水平

[唐文斌] 然后能够让

[唐文斌] 更坚定的去

[唐文斌] 往前一步一步的

[唐文斌] 叫它实地的

[唐文斌] 能够去推动

[唐文斌] 整个的技术的发展

[唐文斌] 这是在技术盘

[唐文斌] 然后第二呢

[唐文斌] 就是落地盘呢

[唐文斌] 我觉得就大家

[唐文斌] 做了很多的POC

[唐文斌] 按我们的

[唐文斌] 以往的这个经验教训

[唐文斌] 就是POC跟真实场景

[唐文斌] 就是真正的落地

[唐文斌] 我觉得至少

[唐文斌] 也就是走了20%的路

[唐文斌] 因为POC

[唐文斌] 你永远只需要去验证

[唐文斌] 你成功的时候是怎么样

[唐文斌] 你失败的时候

[唐文斌] 你会怎么样

[唐文斌] 你会怎么样

[唐文斌] 这些东西

[唐文斌] 其实都是需要

[唐文斌] 有这种机制

[唐文斌] 让机器人能够变成

[唐文斌] 一种自动化的机制去做

[唐文斌] 所以

[唐文斌] 我认为就大家

[唐文斌] 其实对落地这个事情

[唐文斌] 现在其实也是有

[唐文斌] 巨大的这个gap

[唐文斌] 所以我倒不认为是说

[唐文斌] 大家这个是一个

[唐文斌] 叫做被忽视的

[唐文斌] 这种问题

[唐文斌] 但只是说

[唐文斌] 大家这是一个

[唐文斌] 是一个不太想

[唐文斌] 暴露的这种问题

[唐文斌] 对

[唐文斌] 不太想暴露

[唐文斌] 对

[唐文斌] 我记得我跟那个

[唐文斌] 我就不说是谁了

[唐文斌] 就是也是一个

[唐文斌] 那个其中的

[唐文斌] 一个巨神公司的

[唐文斌] 这个CEO

[唐文斌] 对 创神

[唐文斌] 跟他聊

[唐文斌] 他刚说一句话

[唐文斌] 我觉得挺逗的

[唐文斌] 他就说

[唐文斌] 哎呀

[唐文斌] 他说我特别想给这个行业

[唐文斌] 泼点冷水

[唐文斌] 但是呢

[唐文斌] 又怕泼的太狠了

[唐文斌] 给泼灭了

[唐文斌] 然后我跟他讲

[唐文斌] 我说这个

[唐文斌] 我说

[唐文斌] 我说我们客观的

[唐文斌] 去看待这个事情呢

[唐文斌] 就是说

[唐文斌] 确实现在大家

[唐文斌] 这个期待被

[唐文斌] 过高的

[唐文斌] 这个

[唐文斌] 这个

[唐文斌] 就是被拉高了

[唐文斌] 但是呢

[唐文斌] 我觉得很多的

[唐文斌] 这个进展的

[唐文斌] 这个邪律

[唐文斌] 我认为是

[唐文斌] 依然是一个

[唐文斌] 非常非常陡的邪律

[唐文斌] 所以我认为说

[唐文斌] 这个也

[唐文斌] 也不本质

[唐文斌] 嗯

[唐文斌] 就说

[主持人] 虽然

[主持人] 预期被拉高了

[主持人] 但是事实在快速的追赶一起

[唐文斌] 是的

[唐文斌] 嗯

[主持人] 在从二九年到二十七年

[主持人] 你希望原力达到一个什么状态

[唐文斌] 我们今年的在
